id,city,city_ascii,state_id,state_name,county_name,lat,lng,population
4872,Bala Cynwyd,Bala Cynwyd,PA,Pennsylvania,Montgomery,40.0116,-75.2283,7814
4873,Richfield,Richfield,UT,Utah,Sevier,38.7613,-112.0931,7813
4874,Gurabo,Gurabo,PR,Puerto Rico,Gurabo,18.2528,-65.9785,7811
4875,York,York,NE,Nebraska,York,40.8701,-97.5928,7810
4876,Wilson,Wilson,PA,Pennsylvania,Northampton,40.6844,-75.2407,7809
4877,Odessa,Odessa,FL,Florida,Pasco,28.1821,-82.5530,7808
4878,Bellwood,Bellwood,VA,Virginia,Chesterfield,37.4060,-77.4363,7808
4879,Houghton,Houghton,MI,Michigan,Houghton,47.1118,-88.5675,7805
4880,Ripon,Ripon,WI,Wisconsin,Fond du Lac,43.8436,-88.8386,7802
4881,Kenai,Kenai,AK,Alaska,Kenai Peninsula,60.5619,-151.1985,7799
4882,Fort Belvoir,Fort Belvoir,VA,Virginia,Fairfax,38.7119,-77.1459,7794
4883,St. Francis,St. Francis,MN,Minnesota,Anoka,45.3991,-93.3901,7793
4884,South Cleveland,South Cleveland,TN,Tennessee,Bradley,35.1096,-84.9097,7792
4885,Manhasset,Manhasset,NY,New York,Nassau,40.7884,-73.6943,7792
4886,Bloomfield,Bloomfield,NM,New Mexico,San Juan,36.7401,-107.9734,7791
4887,Joshua Tree,Joshua Tree,CA,California,San Bernardino,34.1236,-116.3128,7786
4888,Navasota,Navasota,TX,Texas,Grimes,30.3873,-96.0901,7786
4889,Mantua,Mantua,VA,Virginia,Fairfax,38.8526,-77.2571,7784
4890,Austell,Austell,GA,Georgia,Cobb,33.8201,-84.6451,7783
4891,Antigo,Antigo,WI,Wisconsin,Langlade,45.1410,-89.1552,7779
4892,Butner,Butner,NC,North Carolina,Granville,36.1285,-78.7501,7779
4893,Wynne,Wynne,AR,Arkansas,Cross,35.2322,-90.7897,7773
4894,Wahpeton,Wahpeton,ND,North Dakota,Richland,46.2722,-96.6118,7772
4895,Firebaugh,Firebaugh,CA,California,Fresno,36.8533,-120.4535,7772
4896,Mechanicstown,Mechanicstown,NY,New York,Orange,41.4472,-74.3914,7770
4897,Altoona,Altoona,WI,Wisconsin,Eau Claire,44.8029,-91.4385,7769
4898,Los Fresnos,Los Fresnos,TX,Texas,Cameron,26.0750,-97.4875,7767
4899,Ilion,Ilion,NY,New York,Herkimer,43.0114,-75.0396,7766
4900,Cushing,Cushing,OK,Oklahoma,Payne,35.9794,-96.7609,7759
4901,Senatobia,Senatobia,MS,Mississippi,Tate,34.6081,-89.9762,7759
4902,Pomona,Pomona,NJ,New Jersey,Atlantic,39.4688,-74.5502,7756
4903,Creston,Creston,IA,Iowa,Union,41.0598,-94.3650,7754
4904,Withamsville,Withamsville,OH,Ohio,Clermont,39.0628,-84.2808,7754
4905,Winnemucca,Winnemucca,NV,Nevada,Humboldt,40.9645,-117.7247,7752
4906,Floris,Floris,VA,Virginia,Fairfax,38.9347,-77.4084,7752
4907,San Sebastián,San Sebastian,PR,Puerto Rico,San Sebastián,18.3356,-66.9948,7747
4908,Hood River,Hood River,OR,Oregon,Hood River,45.7092,-121.5260,7745
4909,Round Lake Park,Round Lake Park,IL,Illinois,Lake,42.3309,-88.0750,7744
4910,Welcome,Welcome,SC,South Carolina,Greenville,34.8203,-82.4600,7743
4911,Baldwinsville,Baldwinsville,NY,New York,Onondaga,43.1578,-76.3325,7732
4912,Providence,Providence,UT,Utah,Cache,41.7035,-111.8123,7732
4913,South Beloit,South Beloit,IL,Illinois,Winnebago,42.4825,-89.0260,7730
4914,Pittston,Pittston,PA,Pennsylvania,Luzerne,41.3272,-75.7888,7729
4915,Holly Springs,Holly Springs,MS,Mississippi,Marshall,34.7768,-89.4466,7727
4916,Murphysboro,Murphysboro,IL,Illinois,Jackson,37.7678,-89.3324,7727
4917,Aspen,Aspen,CO,Colorado,Pitkin,39.1951,-106.8369,7721
4918,Leola,Leola,PA,Pennsylvania,Lancaster,40.0915,-76.1891,7720
4919,Waite Park,Waite Park,MN,Minnesota,Stearns,45.5313,-94.2528,7719
4920,Rutgers University-Busch Campus,Rutgers University-Busch Campus,NJ,New Jersey,Middlesex,40.5214,-74.4654,7718
4921,Wellington,Wellington,KS,Kansas,Sumner,37.2625,-97.4260,7716
4922,Union,Union,SC,South Carolina,Union,34.7235,-81.6248,7716
4923,Fort Scott,Fort Scott,KS,Kansas,Bourbon,37.8283,-94.7038,7715
4924,California Polytechnic State University,California Polytechnic State University,CA,California,San Luis Obispo,35.3053,-120.6655,7713
4925,Crookston,Crookston,MN,Minnesota,Polk,47.7747,-96.6062,7711
4926,Citrus Hills,Citrus Hills,FL,Florida,Citrus,28.8870,-82.4312,7711
4927,Rockton,Rockton,IL,Illinois,Winnebago,42.4445,-89.0634,7710
4928,Franklin,Franklin,CA,California,Merced,37.3275,-120.5321,7709
4929,Woodlake,Woodlake,CA,California,Tulare,36.4122,-119.1000,7708
4930,Wickenburg,Wickenburg,AZ,Arizona,Maricopa,33.9837,-112.7669,7708
4931,Wedgefield,Wedgefield,FL,Florida,Orange,28.4847,-81.0809,7702
4932,Webster City,Webster City,IA,Iowa,Hamilton,42.4622,-93.8168,7699
4933,Livingston,Livingston,MT,Montana,Park,45.6665,-110.5539,7696
4934,Briarcliff Manor,Briarcliff Manor,NY,New York,Westchester,41.1400,-73.8438,7695
4935,Lincolnshire,Lincolnshire,IL,Illinois,Lake,42.1958,-87.9182,7694
4936,Porters Neck,Porters Neck,NC,North Carolina,New Hanover,34.2942,-77.7695,7693
4937,Monument,Monument,CO,Colorado,El Paso,39.0736,-104.8467,7691
4938,Pukalani,Pukalani,HI,Hawaii,Maui,20.8329,-156.3415,7689
4939,Village St. George,Village St. George,LA,Louisiana,East Baton Rouge,30.3598,-91.0672,7688
4940,Plumas Lake,Plumas Lake,CA,California,Yuba,38.9845,-121.5634,7687
4941,Fanwood,Fanwood,NJ,New Jersey,Union,40.6417,-74.3857,7686
4942,Gettysburg,Gettysburg,PA,Pennsylvania,Adams,39.8304,-77.2339,7684
4943,Seminole,Seminole,TX,Texas,Gaines,32.7207,-102.6501,7683
4944,Broadview,Broadview,IL,Illinois,Cook,41.8583,-87.8562,7677
4945,South Boston,South Boston,VA,Virginia,Halifax,36.7132,-78.9135,7676
4946,Waller,Waller,WA,Washington,Pierce,47.2035,-122.3700,7672
4947,Butler,Butler,NJ,New Jersey,Morris,40.9990,-74.3472,7669
4948,Monahans,Monahans,TX,Texas,Ward,31.6289,-103.0403,7667
4949,Sebastopol,Sebastopol,CA,California,Sonoma,38.4001,-122.8275,7664
4950,Perry,Perry,IA,Iowa,Dallas,41.8387,-94.0938,7660
4951,Caribou,Caribou,ME,Maine,Aroostook,46.8662,-67.9920,7659
4952,Payette,Payette,ID,Idaho,Payette,44.0788,-116.9255,7655
4953,Park City,Park City,KS,Kansas,Sedgwick,37.8101,-97.3256,7654
4954,Guadalupe,Guadalupe,CA,California,Santa Barbara,34.9609,-120.5735,7654
4955,River Oaks,River Oaks,TX,Texas,Tarrant,32.7767,-97.3985,7653
4956,Morehead,Morehead,KY,Kentucky,Rowan,38.1906,-83.4466,7653
4957,Brighton,Brighton,MI,Michigan,Livingston,42.5298,-83.7848,7649
4958,Scotia,Scotia,NY,New York,Schenectady,42.8321,-73.9607,7648
4959,Kaufman,Kaufman,TX,Texas,Kaufman,32.5766,-96.3158,7646
4960,Three Rivers,Three Rivers,MI,Michigan,St. Joseph,41.9470,-85.6281,7644
4961,Milan,Milan,TN,Tennessee,Gibson,35.9126,-88.7554,7642
4962,Bernardsville,Bernardsville,NJ,New Jersey,Somerset,40.7268,-74.5918,7641
4963,Montrose,Montrose,VA,Virginia,Henrico,37.5200,-77.3772,7639
4964,Park City,Park City,IL,Illinois,Lake,42.3521,-87.8914,7636
4965,South Weber,South Weber,UT,Utah,Davis,41.1334,-111.9393,7631
4966,Fairfax,Fairfax,CA,California,Marin,37.9886,-122.5952,7629
4967,North Weeki Wachee,North Weeki Wachee,FL,Florida,Hernando,28.5592,-82.5537,7626
4968,Alta Sierra,Alta Sierra,CA,California,Nevada,39.1237,-121.0523,7620
4969,Rhinelander,Rhinelander,WI,Wisconsin,Oneida,45.6358,-89.4261,7617
4970,Decorah,Decorah,IA,Iowa,Winneshiek,43.3012,-91.7839,7615
4971,Pulaski,Pulaski,TN,Tennessee,Giles,35.1933,-87.0350,7614
4972,Homeland,Homeland,CA,California,Riverside,33.7459,-117.1132,7613
4973,Forestbrook,Forestbrook,SC,South Carolina,Horry,33.7242,-78.9677,7613
4974,Ojai,Ojai,CA,California,Ventura,34.4488,-119.2469,7613
4975,Hales Corners,Hales Corners,WI,Wisconsin,Milwaukee,42.9409,-88.0491,7609
4976,Chehalis,Chehalis,WA,Washington,Lewis,46.6638,-122.9650,7607
4977,Emerson,Emerson,NJ,New Jersey,Bergen,40.9748,-74.0240,7606
4978,Oceano,Oceano,CA,California,San Luis Obispo,35.1019,-120.6088,7601
4979,Lamar,Lamar,CO,Colorado,Prowers,38.0740,-102.6154,7598
4980,West Frankfort,West Frankfort,IL,Illinois,Franklin,37.8997,-88.9301,7597
4981,Interlaken,Interlaken,CA,California,Santa Cruz,36.9505,-121.7363,7596
4982,Clear Lake,Clear Lake,IA,Iowa,Cerro Gordo,43.1347,-93.3740,7594
4983,Sioux Center,Sioux Center,IA,Iowa,Sioux,43.0748,-96.1707,7592
4984,Princeton,Princeton,IL,Illinois,Bureau,41.3807,-89.4640,7589
4985,Yreka,Yreka,CA,California,Siskiyou,41.7291,-122.6312,7589
4986,Corning,Corning,CA,California,Tehama,39.9283,-122.1819,7589
4987,Glen Ridge,Glen Ridge,NJ,New Jersey,Essex,40.8041,-74.2043,7583
4988,Lake Shore,Lake Shore,WA,Washington,Clark,45.6911,-122.6911,7581
4989,Breinigsville,Breinigsville,PA,Pennsylvania,Lehigh,40.5394,-75.6347,7574
4990,Gonzales,Gonzales,TX,Texas,Gonzales,29.5126,-97.4472,7573
4991,Oakdale,Oakdale,LA,Louisiana,Allen,30.8158,-92.6542,7571
4992,Middleborough Center,Middleborough Center,MA,Massachusetts,Plymouth,41.8945,-70.9260,7564
4993,Hartsville,Hartsville,SC,South Carolina,Darlington,34.3675,-80.0829,7559
4994,Corbin,Corbin,KY,Kentucky,Whitley,36.9323,-84.1006,7558
4995,Jasper,Jasper,TX,Texas,Jasper,30.9221,-93.9947,7556
4996,McCook,McCook,NE,Nebraska,Red Willow,40.2046,-100.6216,7555
4997,Escalon,Escalon,CA,California,San Joaquin,37.7912,-120.9982,7553
4998,Twin Lakes,Twin Lakes,CO,Colorado,Adams,39.8229,-105.0036,7552
4999,Newport,Newport,AR,Arkansas,Jackson,35.6234,-91.2322,7552
5000,Page,Page,AZ,Arizona,Coconino,36.9426,-111.5071,7551
5001,North Star,North Star,DE,Delaware,New Castle,39.7550,-75.7331,7546
5002,Hughson,Hughson,CA,California,Stanislaus,37.6020,-120.8660,7545
5003,Brook Highland,Brook Highland,AL,Alabama,Shelby,33.4359,-86.6849,7545
5004,Berlin,Berlin,NJ,New Jersey,Camden,39.7915,-74.9374,7543
5005,Delafield,Delafield,WI,Wisconsin,Waukesha,43.0720,-88.3913,7541
5006,Palmyra,Palmyra,PA,Pennsylvania,Lebanon,40.3099,-76.5943,7541
5007,Kenwood,Kenwood,OH,Ohio,Hamilton,39.2066,-84.3750,7538
5008,Fairlawn,Fairlawn,OH,Ohio,Summit,41.1271,-81.6216,7536
5009,Lander,Lander,WY,Wyoming,Fremont,42.8312,-108.7599,7533
5010,Locust Grove,Locust Grove,GA,Georgia,Henry,33.3446,-84.1071,7525
5011,Haddon Heights,Haddon Heights,NJ,New Jersey,Camden,39.8792,-75.0645,7520
5012,Meridianville,Meridianville,AL,Alabama,Madison,34.8729,-86.5722,7520
5013,Williamsburg,Williamsburg,FL,Florida,Orange,28.4014,-81.4462,7520
5014,Auburn,Auburn,GA,Georgia,Barrow,34.0156,-83.8319,7519
5015,Port Jefferson Station,Port Jefferson Station,NY,New York,Suffolk,40.9259,-73.0652,7516
5016,Strathmore,Strathmore,NJ,New Jersey,Monmouth,40.4018,-74.2194,7514
5017,Galliano,Galliano,LA,Louisiana,Lafourche,29.4470,-90.3096,7514
5018,Silvis,Silvis,IL,Illinois,Rock Island,41.4976,-90.4101,7507
5019,Dock Junction,Dock Junction,GA,Georgia,Glynn,31.2031,-81.5155,7500
5020,Lake Lorraine,Lake Lorraine,FL,Florida,Okaloosa,30.4407,-86.5657,7495
5021,Mount Horeb,Mount Horeb,WI,Wisconsin,Dane,43.0060,-89.7316,7494
5022,Cotati,Cotati,CA,California,Sonoma,38.3278,-122.7092,7487
5023,Albertville,Albertville,MN,Minnesota,Wright,45.2364,-93.6618,7483
5024,Robinwood,Robinwood,MD,Maryland,Washington,39.6265,-77.6630,7482
5025,Luquillo,Luquillo,PR,Puerto Rico,Luquillo,18.3719,-65.7221,7478
5026,Hillcrest,Hillcrest,NY,New York,Rockland,41.1298,-74.0350,7478
5027,Greenville,Greenville,AL,Alabama,Butler,31.8437,-86.6380,7478
5028,Belen,Belen,NM,New Mexico,Valencia,34.7115,-106.7986,7476
5029,White Knoll,White Knoll,SC,South Carolina,Lexington,33.8902,-81.2391,7476
5030,Villa Hills,Villa Hills,KY,Kentucky,Kenton,39.0656,-84.5949,7475
5031,White Oak,White Oak,PA,Pennsylvania,Allegheny,40.3415,-79.8008,7472
5032,Orlovista,Orlovista,FL,Florida,Orange,28.5441,-81.4629,7468
5033,Hubbard,Hubbard,OH,Ohio,Trumbull,41.1595,-80.5672,7466
5034,River Rouge,River Rouge,MI,Michigan,Wayne,42.2731,-83.1245,7465
5035,Aurora,Aurora,MO,Missouri,Lawrence,36.9673,-93.7184,7461
5036,Hatboro,Hatboro,PA,Pennsylvania,Montgomery,40.1775,-75.1055,7458
5037,Old Town,Old Town,ME,Maine,Penobscot,44.9491,-68.7249,7453
5038,St. Joseph,St. Joseph,MN,Minnesota,Stearns,45.5655,-94.3035,7448
5039,Sequim,Sequim,WA,Washington,Clallam,48.0746,-123.0945,7441
5040,Georgetown,Georgetown,DE,Delaware,Sussex,38.6894,-75.3872,7436
5041,Ellwood City,Ellwood City,PA,Pennsylvania,Beaver,40.8619,-80.2829,7436
5042,Scappoose,Scappoose,OR,Oregon,Columbia,45.7582,-122.8730,7436
5043,Whitinsville,Whitinsville,MA,Massachusetts,Worcester,42.1146,-71.6688,7435
5044,Clarkston,Clarkston,WA,Washington,Asotin,46.4161,-117.0505,7435
5045,Montpelier,Montpelier,VT,Vermont,Washington,44.2659,-72.5717,7434
5046,Robinson,Robinson,IL,Illinois,Crawford,39.0089,-87.7333,7431
5047,Tyrone,Tyrone,GA,Georgia,Fayette,33.4752,-84.5941,7427
5048,Marshfield,Marshfield,MO,Missouri,Webster,37.3424,-92.9107,7425
5049,Kentfield,Kentfield,CA,California,Marin,37.9481,-122.5497,7423
5050,Swainsboro,Swainsboro,GA,Georgia,Emanuel,32.5866,-82.3345,7418
5051,Bargersville,Bargersville,IN,Indiana,Johnson,39.5412,-86.2004,7417
5052,Tappan,Tappan,NY,New York,Rockland,41.0270,-73.9520,7415
5053,Chesterland,Chesterland,OH,Ohio,Geauga,41.5269,-81.3545,7415
5054,Connellsville,Connellsville,PA,Pennsylvania,Fayette,40.0161,-79.5893,7414
5055,DuBois,DuBois,PA,Pennsylvania,Clearfield,41.1223,-78.7565,7413
5056,Sudden Valley,Sudden Valley,WA,Washington,Whatcom,48.7236,-122.3442,7407
5057,Woodlake,Woodlake,VA,Virginia,Chesterfield,37.4215,-77.6783,7404
5058,Ancient Oaks,Ancient Oaks,PA,Pennsylvania,Lehigh,40.5360,-75.5852,7401
5059,Inverness,Inverness,FL,Florida,Citrus,28.8416,-82.3418,7399
5060,Hiawatha,Hiawatha,IA,Iowa,Linn,42.0547,-91.6911,7395
5061,Mentor-on-the-Lake,Mentor-on-the-Lake,OH,Ohio,Lake,41.7132,-81.3647,7391
5062,Mount Ivy,Mount Ivy,NY,New York,Rockland,41.1927,-74.0296,7390
5063,Lake Mathews,Lake Mathews,CA,California,Riverside,33.8250,-117.3683,7389
5064,Heathcote,Heathcote,NJ,New Jersey,Middlesex,40.3878,-74.5780,7389
5065,Sanibel,Sanibel,FL,Florida,Lee,26.4534,-82.1023,7378
5066,Ben Lomond,Ben Lomond,CA,California,Santa Cruz,37.0782,-122.0881,7378
5067,St. Gabriel,St. Gabriel,LA,Louisiana,Iberville,30.2536,-91.1013,7374
5068,Highland Heights,Highland Heights,KY,Kentucky,Campbell,39.0354,-84.4567,7372
5069,Waikoloa Village,Waikoloa Village,HI,Hawaii,Hawaii,19.9443,-155.8053,7366
5070,Steele Creek,Steele Creek,AK,Alaska,Fairbanks North Star,64.9295,-147.3955,7365
5071,Palmer,Palmer,AK,Alaska,Matanuska-Susitna,61.5971,-149.1148,7359
5072,Dayton,Dayton,TN,Tennessee,Rhea,35.4912,-85.0120,7357
5073,Hudsonville,Hudsonville,MI,Michigan,Ottawa,42.8632,-85.8627,7353
5074,Iron Mountain,Iron Mountain,MI,Michigan,Dickinson,45.8275,-88.0599,7352
5075,Globe,Globe,AZ,Arizona,Gila,33.3870,-110.7513,7351
5076,Charles City,Charles City,IA,Iowa,Floyd,43.0646,-92.6745,7351
5077,Sandwich,Sandwich,IL,Illinois,DeKalb,41.6497,-88.6179,7351
5078,Tuttle,Tuttle,OK,Oklahoma,Grady,35.3068,-97.7564,7348
5079,Highlands,Highlands,TX,Texas,Harris,29.8130,-95.0577,7345
5080,Parkville,Parkville,PA,Pennsylvania,York,39.7859,-76.9686,7345
5081,Providence Village,Providence Village,TX,Texas,Denton,33.2380,-96.9583,7345
5082,Tolleson,Tolleson,AZ,Arizona,Maricopa,33.4484,-112.2560,7340
5083,Wildwood,Wildwood,FL,Florida,Sumter,28.7752,-82.0075,7339
5084,Oak Grove,Oak Grove,KY,Kentucky,Christian,36.6686,-87.4216,7332
5085,Old Jefferson,Old Jefferson,LA,Louisiana,East Baton Rouge,30.3776,-91.0060,7321
5086,Winooski,Winooski,VT,Vermont,Chittenden,44.4948,-73.1846,7320
5087,Mexia,Mexia,TX,Texas,Limestone,31.6809,-96.4833,7319
5088,Mills River,Mills River,NC,North Carolina,Henderson,35.3853,-82.5854,7319
5089,Northridge,Northridge,OH,Ohio,Clark,39.9971,-83.7770,7318
5090,Washington,Washington,IA,Iowa,Washington,41.2981,-91.6928,7318
5091,Barberton,Barberton,WA,Washington,Clark,45.7136,-122.6115,7317
5092,Hastings,Hastings,MI,Michigan,Barry,42.6498,-85.2886,7314
5093,Ponchatoula,Ponchatoula,LA,Louisiana,Tangipahoa,30.4402,-90.4428,7311
5094,LaFayette,LaFayette,GA,Georgia,Walker,34.7089,-85.2815,7310
5095,Green Hill,Green Hill,TN,Tennessee,Wilson,36.2349,-86.5733,7308
5096,Ralston,Ralston,NE,Nebraska,Douglas,41.2005,-96.0355,7305
5097,New Cumberland,New Cumberland,PA,Pennsylvania,Cumberland,40.2297,-76.8764,7305
5098,Shields,Shields,MI,Michigan,Saginaw,43.4211,-84.0747,7301
5099,Longboat Key,Longboat Key,FL,Florida,Manatee,27.3926,-82.6341,7299
5100,Paloma Creek South,Paloma Creek South,TX,Texas,Denton,33.2100,-96.9325,7299
5101,Northport,Northport,NY,New York,Suffolk,40.9038,-73.3447,7297
5102,Garden Home-Whitford,Garden Home-Whitford,OR,Oregon,Washington,45.4642,-122.7588,7295
5103,Lacombe,Lacombe,LA,Louisiana,St. Tammany,30.3141,-89.9310,7294
5104,West Concord,West Concord,MA,Massachusetts,Middlesex,42.4517,-71.4035,7294
5105,Olivarez,Olivarez,TX,Texas,Hidalgo,26.2285,-97.9931,7293
5106,Monessen,Monessen,PA,Pennsylvania,Westmoreland,40.1519,-79.8828,7287
5107,Winters,Winters,CA,California,Yolo,38.5320,-121.9781,7285
5108,Fort Bragg,Fort Bragg,CA,California,Mendocino,39.4399,-123.8013,7279
5109,Bellbrook,Bellbrook,OH,Ohio,Greene,39.6383,-84.0864,7277
5110,La Feria,La Feria,TX,Texas,Cameron,26.1544,-97.8255,7276
5111,Utuado,Utuado,PR,Puerto Rico,Utuado,18.2700,-66.7048,7276
5112,Dunlap,Dunlap,IN,Indiana,Elkhart,41.6346,-85.9235,7273
5113,Nebraska City,Nebraska City,NE,Nebraska,Otoe,40.6762,-95.8613,7270
5114,Dade City,Dade City,FL,Florida,Pasco,28.3565,-82.1942,7270
5115,Valley Falls,Valley Falls,SC,South Carolina,Spartanburg,35.0073,-81.9692,7269
5116,Williston Park,Williston Park,NY,New York,Nassau,40.7587,-73.6465,7266
5117,Whitemarsh Island,Whitemarsh Island,GA,Georgia,Chatham,32.0304,-81.0109,7264
5118,Calipatria,Calipatria,CA,California,Imperial,33.1493,-115.5055,7260
5119,Kahaluu-Keauhou,Kahaluu-Keauhou,HI,Hawaii,Hawaii,19.5669,-155.9533,7258
5120,Crystal City,Crystal City,TX,Texas,Zavala,28.6908,-99.8258,7256
5121,Pleasantville,Pleasantville,NY,New York,Westchester,41.1377,-73.7828,7256
5122,New Canaan,New Canaan,CT,Connecticut,Fairfield,41.1420,-73.4905,7256
5123,Madison,Madison,SD,South Dakota,Lake,44.0062,-97.1085,7249
5124,Kill Devil Hills,Kill Devil Hills,NC,North Carolina,Dare,36.0167,-75.6699,7249
5125,Springs,Springs,NY,New York,Suffolk,41.0212,-72.1584,7246
5126,Waikele,Waikele,HI,Hawaii,Honolulu,21.4025,-158.0058,7246
5127,Tell City,Tell City,IN,Indiana,Perry,37.9529,-86.7595,7243
5128,Glenside,Glenside,PA,Pennsylvania,Montgomery,40.1032,-75.1517,7237
5129,McCordsville,McCordsville,IN,Indiana,Hancock,39.8966,-85.9208,7237
5130,Quincy,Quincy,FL,Florida,Gadsden,30.5661,-84.5858,7237
5131,South Apopka,South Apopka,FL,Florida,Orange,28.6570,-81.5058,7234
5132,Gibsonville,Gibsonville,NC,North Carolina,Guilford,36.0993,-79.5415,7232
5133,Midland Park,Midland Park,NJ,New Jersey,Bergen,40.9952,-74.1410,7230
5134,Wauseon,Wauseon,OH,Ohio,Fulton,41.5532,-84.1410,7229
5135,Stanwood,Stanwood,WA,Washington,Snohomish,48.2449,-122.3426,7228
5136,Canfield,Canfield,OH,Ohio,Mahoning,41.0291,-80.7698,7226
5137,Lecanto,Lecanto,FL,Florida,Citrus,28.8359,-82.4880,7224
5138,Huntertown,Huntertown,IN,Indiana,Allen,41.2185,-85.1705,7224
5139,University Park,University Park,IL,Illinois,Will,41.4461,-87.7154,7224
5140,Ephraim,Ephraim,UT,Utah,Sanpete,39.3563,-111.5845,7222
5141,Riverdale Park,Riverdale Park,MD,Maryland,Prince George's,38.9643,-76.9266,7216
5142,Dunellen,Dunellen,NJ,New Jersey,Middlesex,40.5903,-74.4656,7215
5143,Umatilla,Umatilla,OR,Oregon,Umatilla,45.9119,-119.3133,7215
5144,Neptune Beach,Neptune Beach,FL,Florida,Duval,30.3165,-81.4118,7214
5145,Lago Vista,Lago Vista,TX,Texas,Travis,30.4519,-97.9908,7212
5146,Seward,Seward,NE,Nebraska,Seward,40.9099,-97.0957,7210
5147,Lexington,Lexington,VA,Virginia,Lexington,37.7825,-79.4441,7205
5148,Viola,Viola,NY,New York,Rockland,41.1288,-74.0855,7205
5149,Sky Lake,Sky Lake,FL,Florida,Orange,28.4611,-81.3913,7204
5150,Richland,Richland,MS,Mississippi,Rankin,32.2309,-90.1591,7203
5151,Batesville,Batesville,MS,Mississippi,Panola,34.3148,-89.9249,7200
5152,Fort Pierce North,Fort Pierce North,FL,Florida,St. Lucie,27.4736,-80.3595,7199
5153,Farr West,Farr West,UT,Utah,Weber,41.3015,-112.0318,7197
5154,Inwood,Inwood,FL,Florida,Polk,28.0391,-81.7677,7196
5155,Villanova,Villanova,PA,Pennsylvania,Montgomery,40.0405,-75.3410,7194
5156,Wollochet,Wollochet,WA,Washington,Pierce,47.2828,-122.5768,7193
5157,West Samoset,West Samoset,FL,Florida,Manatee,27.4702,-82.5552,7191
5158,Crozet,Crozet,VA,Virginia,Albemarle,38.0645,-78.6961,7191
5159,Mount Sterling,Mount Sterling,KY,Kentucky,Montgomery,38.0648,-83.9472,7190
5160,East Hills,East Hills,NY,New York,Nassau,40.7958,-73.6292,7189
5161,Camden,Camden,SC,South Carolina,Kershaw,34.2570,-80.6090,7185
5162,Elsa,Elsa,TX,Texas,Hidalgo,26.2978,-97.9936,7181
5163,Sausalito,Sausalito,CA,California,Marin,37.8581,-122.4933,7177
5164,Kingsland,Kingsland,TX,Texas,Llano,30.6651,-98.4545,7177
5165,Rockland,Rockland,ME,Maine,Knox,44.1274,-69.1369,7172
5166,Willow Oak,Willow Oak,FL,Florida,Polk,27.9216,-82.0244,7168
5167,North Vernon,North Vernon,IN,Indiana,Jennings,39.0171,-85.6317,7167
5168,Independence,Independence,OH,Ohio,Cuyahoga,41.3780,-81.6385,7167
5169,Farmington,Farmington,AR,Arkansas,Washington,36.0370,-94.2537,7166
5170,Dunbar,Dunbar,WV,West Virginia,Kanawha,38.3688,-81.7345,7166
5171,Mims,Mims,FL,Florida,Brevard,28.6929,-80.8468,7164
5172,Hillsborough,Hillsborough,NC,North Carolina,Orange,36.0679,-79.0991,7162
5173,Palmyra,Palmyra,NJ,New Jersey,Burlington,40.0025,-75.0360,7162
5174,North Bend,North Bend,WA,Washington,King,47.4900,-121.7741,7161
5175,Sappington,Sappington,MO,Missouri,St. Louis,38.5260,-90.3730,7161
5176,Plain City,Plain City,UT,Utah,Weber,41.3071,-112.0877,7159
5177,St. Louis,St. Louis,MI,Michigan,Gratiot,43.4082,-84.6118,7156
5178,Heber Springs,Heber Springs,AR,Arkansas,Cleburne,35.4995,-92.0292,7156
5179,Seminole,Seminole,OK,Oklahoma,Seminole,35.2348,-96.6493,7155
5180,Gridley,Gridley,CA,California,Butte,39.3622,-121.6971,7154
5181,Knoxville,Knoxville,IA,Iowa,Marion,41.3188,-93.1024,7154
5182,Walled Lake,Walled Lake,MI,Michigan,Oakland,42.5379,-83.4786,7153
5183,Forest City,Forest City,NC,North Carolina,Rutherford,35.3339,-81.8702,7150
5184,Jackson,Jackson,WI,Wisconsin,Washington,43.3233,-88.1666,7149
5185,Fair Plain,Fair Plain,MI,Michigan,Berrien,42.0823,-86.4516,7148
5186,Watford City,Watford City,ND,North Dakota,McKenzie,47.8027,-103.2678,7146
5187,Sabana Seca,Sabana Seca,PR,Puerto Rico,Toa Baja,18.4273,-66.1809,7146
5188,Flatwoods,Flatwoods,KY,Kentucky,Greenup,38.5210,-82.7196,7143
5189,Collinsville,Collinsville,OK,Oklahoma,Tulsa,36.3723,-95.8609,7140
5190,Belle Isle,Belle Isle,FL,Florida,Orange,28.4723,-81.3491,7139
5191,River Park,River Park,FL,Florida,St. Lucie,27.3214,-80.3308,7139
5192,Nappanee,Nappanee,IN,Indiana,Elkhart,41.4451,-85.9940,7138
5193,Belle Plaine,Belle Plaine,MN,Minnesota,Scott,44.6196,-93.7606,7137
5194,Philadelphia,Philadelphia,MS,Mississippi,Neshoba,32.7761,-89.1221,7137
